user_id,insta_nb_orders,insta_avg_days_between,insta_avg_basket_size,insta_reorder_rate,insta_preferred_day,insta_preferred_hour
38,12,19.25,16.25,0.5487179487179488,6,11.0
39,7,10.285714285714286,20.142857142857142,0.5177304964539007,6,14.428571428571429
40,9,11.666666666666666,11.555555555555555,0.6538461538461539,0,9.666666666666666
41,5,20.6,13.0,0.27692307692307694,0,16.0
42,16,13.0,8.3125,0.5488721804511278,1,13.75
43,11,9.454545454545455,13.363636363636363,0.4013605442176871,4,15.181818181818182
44,3,20.0,12.333333333333334,0.1891891891891892,0,8.333333333333334
45,4,15.0,4.5,0.05555555555555555,1,16.75
46,19,16.789473684210527,8.263157894736842,0.6050955414012739,0,14.105263157894736
47,5,6.4,5.2,0.19230769230769232,2,15.2
48,10,19.5,11.3,0.48672566371681414,5,13.1
49,8,24.625,5.875,0.0425531914893617,2,13.375
50,67,5.3283582089552235,6.7611940298507465,0.8035320088300221,1,11.253731343283581
51,3,10.0,9.666666666666666,0.1724137931034483,2,14.0
52,27,8.74074074074074,6.2592592592592595,0.6982248520710059,1,10.518518518518519
53,3,11.0,11.666666666666666,0.02857142857142857,1,17.0
54,77,4.714285714285714,8.03896103896104,0.5961227786752827,4,12.844155844155845
55,7,15.142857142857142,12.428571428571429,0.5057471264367817,2,13.142857142857142
56,12,6.5,12.083333333333334,0.6413793103448275,1,11.916666666666666
57,14,7.5,5.142857142857143,0.5694444444444444,6,10.928571428571429
58,15,8.666666666666666,6.466666666666667,0.32989690721649484,0,12.533333333333333
59,10,15.1,9.2,0.34782608695652173,2,11.7
60,8,21.75,8.375,0.3283582089552239,2,14.5
61,4,18.5,21.75,0.09195402298850575,5,11.25
62,10,13.9,8.0,0.3375,4,12.1
63,39,8.897435897435898,12.923076923076923,0.6091269841269841,1,12.512820512820513
64,10,9.0,13.5,0.5777777777777777,6,14.5
65,14,11.857142857142858,9.428571428571429,0.3939393939393939,0,11.142857142857142
66,6,25.0,3.8333333333333335,0.21739130434782608,0,13.833333333333334
67,24,7.25,3.375,0.7160493827160493,1,12.375
68,6,23.5,11.666666666666666,0.2714285714285714,5,13.166666666666666
69,5,9.8,10.0,0.4,2,16.4
70,13,17.615384615384617,8.0,0.3173076923076923,4,17.0
71,23,13.652173913043478,19.0,0.7574370709382151,3,13.391304347826088
72,12,14.0,3.9166666666666665,0.6808510638297872,6,13.916666666666666
73,7,19.0,3.4285714285714284,0.3333333333333333,3,17.285714285714285
74,5,14.0,9.6,0.125,1,8.4
75,23,8.478260869565217,13.521739130434783,0.6816720257234726,1,13.0
76,9,19.555555555555557,3.5555555555555554,0.21875,1,9.333333333333334
77,12,12.333333333333334,16.916666666666668,0.3694581280788177,0,12.666666666666666
78,6,13.666666666666666,6.833333333333333,0.07317073170731707,0,11.333333333333334
79,7,15.571428571428571,13.285714285714286,0.4731182795698925,0,13.571428571428571
80,12,8.666666666666666,10.666666666666666,0.59375,2,12.333333333333334
81,7,19.857142857142858,3.857142857142857,0.25925925925925924,1,14.285714285714286
82,19,10.578947368421053,6.894736842105263,0.7938931297709924,1,12.0
83,6,15.0,6.5,0.3333333333333333,4,15.0
84,8,19.875,8.0,0.3125,0,11.875
85,7,16.0,4.285714285714286,0.4666666666666667,6,15.571428571428571
86,17,19.058823529411764,15.705882352941176,0.5131086142322098,0,14.235294117647058
87,27,9.925925925925926,6.518518518518518,0.6534090909090909,0,12.25925925925926
88,7,15.0,1.5714285714285714,0.5454545454545454,1,11.428571428571429
89,20,8.9,11.95,0.6694560669456067,0,13.35
90,71,3.4225352112676055,9.43661971830986,0.8850746268656716,5,12.126760563380282
91,15,9.333333333333334,14.066666666666666,0.5971563981042654,4,13.133333333333333
92,5,18.0,4.0,0.3,2,11.8
93,14,12.357142857142858,2.2142857142857144,0.16129032258064516,6,11.285714285714286
94,9,13.0,6.222222222222222,0.19642857142857142,6,17.11111111111111
95,8,18.5,18.0,0.3194444444444444,1,13.0
96,16,10.75,8.9375,0.6083916083916084,4,12.75
97,5,19.2,10.8,0.09259259259259259,0,14.2
98,14,18.857142857142858,3.5714285714285716,0.46,3,13.071428571428571
99,18,16.72222222222222,11.722222222222221,0.4028436018957346,4,14.277777777777779
100,5,20.8,5.4,0.25925925925925924,3,17.6
101,20,13.25,8.5,0.49411764705882355,5,14.25
102,6,20.833333333333332,9.833333333333334,0.423728813559322,5,16.666666666666668
103,17,11.176470588235293,4.529411764705882,0.4675324675324675,2,15.470588235294118
104,5,15.2,3.6,0.2777777777777778,3,10.2
105,7,17.285714285714285,2.0,0.2857142857142857,5,12.142857142857142
106,3,6.666666666666667,13.666666666666666,0.12195121951219512,0,14.333333333333334
107,15,14.133333333333333,8.666666666666666,0.4461538461538462,0,17.333333333333332
108,7,19.0,9.857142857142858,0.43478260869565216,0,13.857142857142858
109,6,16.666666666666668,11.5,0.2753623188405797,1,10.5
110,20,15.45,17.35,0.5561959654178674,0,13.15
111,7,17.142857142857142,8.0,0.10714285714285714,5,12.0
112,26,7.6923076923076925,6.076923076923077,0.5822784810126582,1,14.153846153846153
113,5,10.2,1.0,0.8,3,16.8
114,4,6.25,16.5,0.4090909090909091,0,11.25
115,12,15.083333333333334,6.583333333333333,0.189873417721519,0,15.5
116,6,11.833333333333334,4.166666666666667,0.16,0,10.833333333333334
117,11,19.09090909090909,10.909090909090908,0.43333333333333335,3,14.181818181818182
118,27,12.185185185185185,6.111111111111111,0.703030303030303,1,9.222222222222221
119,3,8.333333333333334,7.333333333333333,0.2727272727272727,0,12.333333333333334
120,3,11.333333333333334,2.3333333333333335,0.42857142857142855,2,8.666666666666666
121,10,18.4,5.5,0.5454545454545454,1,13.1
122,29,7.655172413793103,4.137931034482759,0.6,5,14.655172413793103
123,10,20.4,6.3,0.49206349206349204,0,15.4
124,8,13.25,9.875,0.3924050632911392,1,10.625
125,13,10.923076923076923,14.0,0.45054945054945056,6,10.384615384615385
126,10,22.7,10.5,0.44761904761904764,0,12.1
127,17,11.294117647058824,17.941176470588236,0.5344262295081967,0,16.705882352941178
128,11,16.0,8.272727272727273,0.24175824175824176,0,15.454545454545455
129,11,6.818181818181818,5.818181818181818,0.484375,1,17.454545454545453
130,3,20.0,12.333333333333334,0.16216216216216217,5,12.333333333333334
131,9,17.333333333333332,6.555555555555555,0.576271186440678,3,10.444444444444445
132,24,3.2083333333333335,4.833333333333333,0.603448275862069,2,11.458333333333334
133,20,6.15,27.2,0.5073529411764706,4,11.05
134,6,17.166666666666668,7.833333333333333,0.44680851063829785,6,9.333333333333334
135,4,9.0,6.5,0.34615384615384615,0,16.0
136,4,10.5,11.75,0.1276595744680851,0,11.5
137,6,21.166666666666668,12.0,0.6527777777777778,6,12.833333333333334
138,32,11.09375,4.625,0.6283783783783784,0,12.5625
139,4,5.0,3.5,0.42857142857142855,3,18.0
140,76,4.776315789473684,15.144736842105264,0.735881841876629,3,13.986842105263158
141,4,2.75,10.25,0.14634146341463414,0,13.0
142,45,7.111111111111111,8.177777777777777,0.8097826086956522,1,14.022222222222222
143,14,7.428571428571429,15.857142857142858,0.4774774774774775,5,16.071428571428573
144,7,5.571428571428571,3.7142857142857144,0.5769230769230769,0,15.571428571428571
145,8,3.25,8.375,0.47761194029850745,2,13.25
146,40,8.45,9.275,0.6307277628032345,0,12.6
147,13,14.692307692307692,4.846153846153846,0.6825396825396826,0,15.538461538461538
148,7,6.0,14.714285714285714,0.17475728155339806,6,11.571428571428571
149,15,15.933333333333334,15.2,0.5131578947368421,6,14.666666666666666
150,31,9.838709677419354,9.290322580645162,0.4618055555555556,4,13.709677419354838
151,11,5.636363636363637,14.909090909090908,0.2682926829268293,2,15.636363636363637
152,65,5.507692307692308,10.707692307692307,0.7744252873563219,5,14.292307692307693
153,19,10.68421052631579,14.052631578947368,0.6629213483146067,0,16.105263157894736
154,35,9.371428571428572,17.714285714285715,0.6661290322580645,1,14.228571428571428
155,22,14.909090909090908,10.954545454545455,0.7925311203319502,1,13.136363636363637
156,3,6.333333333333333,6.0,0.3888888888888889,0,13.666666666666666
157,4,4.0,11.0,0.29545454545454547,1,16.5
158,5,11.4,6.2,0.12903225806451613,1,14.2
159,4,16.5,13.25,0.37735849056603776,4,12.75
160,12,13.416666666666666,22.083333333333332,0.5358490566037736,1,10.0
161,20,15.65,13.15,0.5095057034220533,1,17.0
162,14,5.214285714285714,6.214285714285714,0.2413793103448276,0,15.642857142857142
163,11,8.090909090909092,7.0,0.3116883116883117,1,12.272727272727273
164,10,15.4,19.0,0.7368421052631579,6,13.1
165,7,18.0,13.142857142857142,0.45652173913043476,0,13.714285714285714
166,6,19.333333333333332,4.666666666666667,0.17857142857142858,0,10.833333333333334
167,5,16.0,10.8,0.16666666666666666,6,13.8
168,22,8.363636363636363,6.363636363636363,0.35,0,13.227272727272727
169,6,14.833333333333334,14.166666666666666,0.10588235294117647,4,14.333333333333334
170,3,20.0,2.6666666666666665,0.125,1,11.333333333333334
171,6,9.0,9.5,0.3684210526315789,6,13.833333333333334
172,6,8.833333333333334,3.3333333333333335,0.3,1,13.166666666666666
173,44,5.704545454545454,9.681818181818182,0.43896713615023475,4,12.068181818181818
174,27,10.851851851851851,6.407407407407407,0.5144508670520231,0,15.37037037037037
175,23,4.956521739130435,5.6521739130434785,0.2846153846153846,3,13.782608695652174
176,6,19.833333333333332,7.166666666666667,0.16279069767441862,1,14.666666666666666
177,14,5.928571428571429,3.4285714285714284,0.5,0,13.357142857142858
178,5,12.4,12.0,0.23333333333333334,1,14.0
179,5,16.0,6.2,0.16129032258064516,0,14.2
180,6,20.166666666666668,37.0,0.481981981981982,6,10.333333333333334
181,10,18.2,9.6,0.4583333333333333,1,14.7
182,26,11.923076923076923,7.846153846153846,0.6617647058823529,6,14.576923076923077
183,4,10.5,19.0,0.23684210526315788,0,16.75
184,11,20.818181818181817,13.909090909090908,0.5294117647058824,0,14.727272727272727
185,6,24.166666666666668,6.666666666666667,0.15,2,11.166666666666666
186,7,12.0,7.714285714285714,0.2962962962962963,6,12.428571428571429
187,32,6.78125,6.34375,0.6896551724137931,1,13.4375
188,5,6.2,14.4,0.2916666666666667,0,11.4
189,11,14.636363636363637,5.363636363636363,0.423728813559322,1,17.636363636363637
190,17,13.823529411764707,9.411764705882353,0.43125,4,12.764705882352942
191,4,3.5,5.75,0.13043478260869565,3,13.25
192,5,23.8,8.4,0.6190476190476191,1,10.8
193,5,15.6,6.6,0.06060606060606061,1,12.2
194,9,15.555555555555555,10.0,0.37777777777777777,4,14.666666666666666
195,58,5.379310344827586,3.189655172413793,0.7945945945945946,5,11.793103448275861
196,3,18.666666666666668,1.0,0.3333333333333333,1,14.666666666666666
197,20,3.5,22.4,0.6138392857142857,6,14.25
198,5,13.2,10.2,0.3137254901960784,1,13.8
199,3,5.666666666666667,5.333333333333333,0.5,6,12.333333333333334
200,9,18.666666666666668,19.11111111111111,0.4883720930232558,2,14.11111111111111
201,7,6.571428571428571,7.571428571428571,0.32075471698113206,2,10.857142857142858
202,13,17.615384615384617,28.076923076923077,0.5452054794520548,0,13.0
203,3,10.0,3.6666666666666665,0.5454545454545454,5,14.333333333333334
204,58,6.0,8.879310344827585,0.6388349514563106,0,14.46551724137931
205,12,11.833333333333334,4.083333333333333,0.6530612244897959,1,15.166666666666666
206,28,11.928571428571429,6.321428571428571,0.5254237288135594,5,13.5
207,3,14.666666666666666,7.333333333333333,0.2727272727272727,5,12.0
208,18,8.666666666666666,5.166666666666667,0.5698924731182796,1,13.222222222222221
209,19,11.263157894736842,16.63157894736842,0.8354430379746836,1,13.947368421052632
210,99,3.282828282828283,14.909090909090908,0.842140921409214,0,14.151515151515152
211,4,5.25,12.25,0.24489795918367346,0,13.0
212,12,14.666666666666666,2.4166666666666665,0.41379310344827586,0,13.416666666666666
213,5,11.0,11.2,0.14285714285714285,6,11.8
214,27,10.555555555555555,17.74074074074074,0.6221294363256785,1,16.11111111111111
215,5,20.4,6.2,0.06451612903225806,3,9.4
216,17,12.941176470588236,19.941176470588236,0.7374631268436578,5,15.588235294117647
217,11,16.0,7.181818181818182,0.24050632911392406,0,13.727272727272727
218,6,13.166666666666666,1.0,0.6666666666666666,3,13.0
219,33,9.848484848484848,12.242424242424242,0.6212871287128713,3,14.090909090909092
220,16,16.3125,7.125,0.6140350877192983,0,14.1875
221,23,10.956521739130435,10.043478260869565,0.7272727272727273,1,15.304347826086957
222,70,5.171428571428572,6.914285714285715,0.7169421487603306,2,9.485714285714286
223,49,7.285714285714286,13.122448979591837,0.7713841368584758,1,8.89795918367347
224,3,13.333333333333334,7.333333333333333,0.22727272727272727,1,8.333333333333334
225,11,15.363636363636363,5.454545454545454,0.5666666666666667,2,10.636363636363637
226,21,12.761904761904763,10.476190476190476,0.6909090909090909,2,11.523809523809524
227,31,8.580645161290322,18.129032258064516,0.6192170818505338,1,15.161290322580646
228,4,6.75,12.5,0.26,1,14.75
229,17,13.529411764705882,11.0,0.7058823529411765,5,11.411764705882353
230,10,18.3,5.6,0.5535714285714286,4,13.5
231,3,10.333333333333334,21.666666666666668,0.4153846153846154,1,7.666666666666667
232,36,7.694444444444445,12.36111111111111,0.7887640449438202,5,11.166666666666666
233,25,8.04,19.12,0.7615062761506276,5,11.16
234,42,8.523809523809524,13.095238095238095,0.5872727272727273,0,15.80952380952381
235,21,11.142857142857142,9.142857142857142,0.5260416666666666,0,12.142857142857142
236,45,5.866666666666666,11.444444444444445,0.39611650485436894,0,13.355555555555556
237,8,4.875,8.625,0.18840579710144928,0,11.5
238,6,12.5,33.666666666666664,0.41089108910891087,0,15.666666666666666
239,5,18.2,9.0,0.15555555555555556,1,8.2
240,5,19.0,3.0,0.26666666666666666,1,10.0
241,14,10.142857142857142,8.857142857142858,0.3387096774193548,5,14.642857142857142
242,16,11.9375,8.375,0.4552238805970149,4,14.5625
243,27,11.518518518518519,13.0,0.6809116809116809,1,13.777777777777779
244,7,10.857142857142858,6.142857142857143,0.09302325581395349,5,16.142857142857142
245,5,24.0,9.4,0.2765957446808511,0,13.2
246,5,12.0,6.6,0.24242424242424243,1,12.2
247,5,15.8,6.2,0.22580645161290322,5,13.8
248,58,5.827586206896552,6.758620689655173,0.798469387755102,0,14.086206896551724
249,9,6.777777777777778,4.444444444444445,0.675,3,16.88888888888889
250,11,16.636363636363637,9.545454545454545,0.6857142857142857,2,15.363636363636363
251,10,12.5,7.7,0.4805194805194805,5,13.0
252,4,18.5,11.5,0.17391304347826086,6,17.0
253,3,11.0,7.666666666666667,0.17391304347826086,1,17.0
254,11,4.0,9.545454545454545,0.38095238095238093,6,14.454545454545455
255,4,12.0,20.0,0.3875,0,12.25
256,18,16.555555555555557,12.277777777777779,0.5610859728506787,0,15.88888888888889
257,20,4.15,6.05,0.45454545454545453,0,15.1
258,24,7.625,8.875,0.5164319248826291,0,15.541666666666666
259,3,3.0,5.333333333333333,0.125,0,16.0
260,17,8.823529411764707,6.117647058823529,0.7019230769230769,3,10.941176470588236
261,8,3.25,7.0,0.125,0,15.25
262,45,7.222222222222222,5.822222222222222,0.44274809160305345,1,13.4
263,3,7.333333333333333,8.0,0.3333333333333333,2,12.333333333333334
264,29,11.206896551724139,23.82758620689655,0.6960926193921853,1,11.827586206896552
265,7,13.285714285714286,4.0,0.32142857142857145,2,11.857142857142858
266,5,13.4,6.0,0.13333333333333333,1,12.0
267,9,20.333333333333332,36.0,0.5401234567901234,0,12.666666666666666
268,9,21.666666666666668,7.444444444444445,0.1044776119402985,4,12.444444444444445
269,3,20.0,22.333333333333332,0.07462686567164178,2,14.666666666666666
270,22,10.863636363636363,3.0,0.5606060606060606,4,13.0
271,15,18.8,1.1333333333333333,0.7647058823529411,1,17.466666666666665
272,9,13.333333333333334,7.222222222222222,0.36923076923076925,2,14.444444444444445
273,19,13.736842105263158,5.684210526315789,0.4351851851851852,0,14.68421052631579
274,14,16.571428571428573,13.428571428571429,0.2872340425531915,5,15.285714285714286
275,14,10.714285714285714,11.642857142857142,0.4171779141104294,0,14.357142857142858
276,9,11.777777777777779,6.888888888888889,0.4838709677419355,6,14.555555555555555
277,3,11.0,7.666666666666667,0.21739130434782608,1,13.0
278,68,2.8088235294117645,3.926470588235294,0.7902621722846442,1,13.044117647058824
279,14,16.857142857142858,7.142857142857143,0.23,1,14.142857142857142
280,41,8.414634146341463,12.926829268292684,0.7358490566037735,0,16.78048780487805
281,30,9.266666666666667,10.1,0.5907590759075908,0,13.533333333333333
282,3,17.333333333333332,7.333333333333333,0.13636363636363635,3,14.666666666666666
283,5,20.0,7.2,0.25,2,9.4
284,16,17.6875,22.375,0.6759776536312849,1,13.0
285,4,18.25,9.5,0.13157894736842105,1,15.5
286,3,6.333333333333333,8.666666666666666,0.0,1,9.666666666666666
287,14,4.857142857142857,1.2857142857142858,0.6111111111111112,3,11.357142857142858
288,3,20.0,6.333333333333333,0.05263157894736842,0,15.333333333333334
289,49,6.73469387755102,14.387755102040817,0.8482269503546099,6,13.285714285714286
290,51,7.0,31.176470588235293,0.6553459119496855,6,11.235294117647058
291,4,8.5,4.25,0.11764705882352941,6,13.0
292,8,16.625,16.375,0.5419847328244275,1,15.125
293,8,16.875,14.25,0.49122807017543857,1,18.625
294,15,10.8,7.2,0.5370370370370371,0,15.4
295,23,5.043478260869565,11.521739130434783,0.7886792452830189,1,13.956521739130435
296,6,5.666666666666667,5.0,0.1,6,13.166666666666666
297,11,23.181818181818183,4.454545454545454,0.3673469387755102,0,17.363636363636363
298,3,13.0,16.333333333333332,0.4489795918367347,1,11.666666666666666
299,9,17.555555555555557,7.111111111111111,0.234375,0,12.444444444444445
300,38,6.026315789473684,7.368421052631579,0.43214285714285716,1,13.263157894736842
301,18,12.444444444444445,8.222222222222221,0.35135135135135137,2,13.61111111111111
302,10,11.5,7.6,0.13157894736842105,1,13.3
303,8,12.75,1.625,0.23076923076923078,0,11.5
304,42,7.928571428571429,6.619047619047619,0.7841726618705036,3,16.666666666666668
305,4,22.5,10.0,0.175,1,17.5
306,24,13.625,5.0,0.5666666666666667,0,10.708333333333334
307,34,10.558823529411764,5.029411764705882,0.8187134502923976,1,12.147058823529411
308,3,10.333333333333334,3.6666666666666665,0.0,2,12.333333333333334
309,25,0.96,12.32,0.4318181818181818,3,11.6
310,99,3.292929292929293,4.97979797979798,0.7119675456389453,4,10.969696969696969
311,15,8.0,4.066666666666666,0.639344262295082,1,13.733333333333333
312,4,11.75,7.25,0.4482758620689655,3,13.75
313,99,1.6868686868686869,7.94949494949495,0.8348157560355781,2,9.444444444444445
314,5,19.8,2.2,0.18181818181818182,4,11.6
315,4,8.75,8.5,0.29411764705882354,0,16.5
316,21,10.714285714285714,9.047619047619047,0.4789473684210526,3,12.0
317,4,13.25,10.0,0.05,0,14.25
318,7,12.142857142857142,1.0,0.8571428571428571,5,13.428571428571429
319,8,3.625,6.875,0.2909090909090909,5,10.25
320,5,12.4,28.4,0.18309859154929578,0,13.6
321,33,10.272727272727273,14.484848484848484,0.6820083682008368,5,16.060606060606062
322,14,16.428571428571427,10.714285714285714,0.5666666666666667,2,13.285714285714286
323,71,2.3943661971830985,14.788732394366198,0.780952380952381,2,12.943661971830986
324,11,15.636363636363637,8.454545454545455,0.3548387096774194,0,13.0
325,7,16.428571428571427,13.428571428571429,0.40425531914893614,1,11.857142857142858
326,5,9.0,9.4,0.5319148936170213,1,12.6
327,63,5.4603174603174605,11.65079365079365,0.6689373297002725,5,11.285714285714286
328,12,13.333333333333334,10.5,0.5,0,13.166666666666666
329,8,16.625,4.125,0.21212121212121213,0,12.25
330,7,24.285714285714285,5.142857142857143,0.3888888888888889,4,12.857142857142858
331,8,23.875,4.875,0.15384615384615385,1,16.0
332,12,8.25,19.5,0.5555555555555556,0,17.666666666666668
333,8,15.75,5.25,0.5714285714285714,5,11.0
334,63,5.634920634920635,13.34920634920635,0.7455410225921522,6,14.968253968253968
335,6,14.666666666666666,7.333333333333333,0.022727272727272728,6,14.333333333333334
336,11,3.727272727272727,3.8181818181818183,0.47619047619047616,6,13.181818181818182
337,12,18.833333333333332,20.583333333333332,0.4331983805668016,0,20.083333333333332
338,5,20.4,5.2,0.2692307692307692,1,13.4
339,3,8.666666666666666,9.666666666666666,0.1724137931034483,0,15.333333333333334
340,5,7.2,10.6,0.22641509433962265,5,12.6
341,11,14.727272727272727,17.727272727272727,0.4717948717948718,0,13.181818181818182
342,16,15.5625,8.6875,0.34532374100719426,2,10.5
343,4,22.5,4.5,0.1111111111111111,5,16.0
344,9,12.666666666666666,2.7777777777777777,0.52,4,9.666666666666666
345,3,20.0,4.333333333333333,0.23076923076923078,1,13.0
346,6,19.333333333333332,6.0,0.3888888888888889,2,16.666666666666668
347,3,0.3333333333333333,4.333333333333333,0.6153846153846154,2,12.666666666666666
348,28,10.607142857142858,4.821428571428571,0.17037037037037037,5,11.535714285714286
349,7,13.571428571428571,5.857142857142857,0.2682926829268293,1,9.285714285714286
350,14,7.5,12.214285714285714,0.5029239766081871,6,14.5
351,14,12.642857142857142,12.857142857142858,0.6777777777777778,0,13.0
352,10,19.8,19.5,0.41025641025641024,0,13.9
353,11,12.181818181818182,10.090909090909092,0.25225225225225223,2,12.0
354,5,19.2,1.4,0.7142857142857143,4,11.2
355,13,13.692307692307692,10.461538461538462,0.4485294117647059,2,12.307692307692308
356,3,6.0,7.666666666666667,0.043478260869565216,0,11.666666666666666
357,8,11.75,19.25,0.6688311688311688,0,12.625
358,7,20.428571428571427,7.571428571428571,0.39622641509433965,6,13.714285714285714
359,15,17.333333333333332,13.266666666666667,0.41708542713567837,2,16.066666666666666
360,3,3.3333333333333335,5.333333333333333,0.1875,1,11.0
361,6,15.333333333333334,14.833333333333334,0.2696629213483146,1,10.833333333333334
362,11,10.272727272727273,10.090909090909092,0.3153153153153153,2,14.636363636363637
363,12,9.083333333333334,17.833333333333332,0.4672897196261682,4,15.416666666666666
364,18,13.777777777777779,9.833333333333334,0.6779661016949152,1,13.88888888888889
365,15,9.4,2.466666666666667,0.5135135135135135,6,14.2
366,3,12.0,13.0,0.07692307692307693,1,14.333333333333334
367,4,15.75,19.5,0.41025641025641024,2,13.0
368,4,14.0,1.75,0.14285714285714285,0,12.0
369,16,14.6875,7.5625,0.5371900826446281,3,16.3125
370,27,8.592592592592593,12.296296296296296,0.6325301204819277,6,11.74074074074074
371,3,11.666666666666666,9.666666666666666,0.2413793103448276,2,13.333333333333334
372,12,18.75,7.25,0.367816091954023,0,15.5
373,58,6.0344827586206895,9.793103448275861,0.6954225352112676,1,14.862068965517242
374,16,18.625,1.4375,0.6956521739130435,2,12.1875
375,7,15.857142857142858,16.571428571428573,0.6551724137931034,1,15.857142857142858
376,8,16.625,11.125,0.5056179775280899,0,15.0
377,3,11.0,9.666666666666666,0.06896551724137931,2,15.333333333333334
378,8,20.5,2.5,0.6,1,13.875
379,19,9.0,10.526315789473685,0.395,5,11.052631578947368
380,12,14.0,3.9166666666666665,0.5531914893617021,0,12.583333333333334
381,16,13.4375,22.1875,0.5521126760563381,0,15.1875
382,29,10.068965517241379,7.310344827586207,0.6179245283018868,1,13.0
383,9,16.555555555555557,10.88888888888889,0.47959183673469385,1,13.0
384,9,17.77777777777778,2.3333333333333335,0.5714285714285714,1,12.0
385,4,21.25,8.25,0.30303030303030304,4,14.5
386,4,16.75,9.5,0.15789473684210525,4,11.0
387,8,7.75,7.375,0.4745762711864407,2,12.375
388,10,20.9,1.4,0.5714285714285714,6,9.7
389,12,12.0,16.75,0.5472636815920398,0,14.083333333333334
390,22,12.863636363636363,17.318181818181817,0.6955380577427821,0,16.227272727272727
391,23,6.391304347826087,8.782608695652174,0.6782178217821783,0,13.391304347826088
392,6,11.666666666666666,2.5,0.8,4,13.5
393,10,16.5,21.5,0.40930232558139534,1,13.4
394,5,21.8,39.6,0.36363636363636365,1,13.8
395,3,10.666666666666666,6.0,0.0,0,16.333333333333332
396,18,13.5,16.444444444444443,0.6351351351351351,0,14.444444444444445
397,3,2.0,6.0,0.16666666666666666,3,15.333333333333334
398,53,6.754716981132075,8.320754716981131,0.764172335600907,6,13.49056603773585
399,3,6.666666666666667,9.0,0.037037037037037035,3,14.333333333333334
400,5,21.0,14.8,0.43243243243243246,1,13.4
401,4,13.25,11.25,0.15555555555555556,0,15.5
402,4,12.5,2.25,0.5555555555555556,0,10.75
403,32,10.8125,13.8125,0.47737556561085975,0,15.09375
404,6,9.5,7.666666666666667,0.043478260869565216,2,12.666666666666666
405,5,16.8,9.0,0.13333333333333333,5,12.0
406,4,15.75,15.5,0.14516129032258066,1,12.5
407,4,14.75,18.25,0.1643835616438356,0,12.5
408,4,20.5,9.0,0.1111111111111111,4,19.25
409,86,4.1395348837209305,9.883720930232558,0.8141176470588235,2,13.616279069767442
410,28,5.571428571428571,20.214285714285715,0.6448763250883393,0,15.678571428571429
411,11,17.09090909090909,5.636363636363637,0.6774193548387096,0,17.636363636363637
412,4,16.25,9.25,0.0,0,18.75
413,20,7.8,11.9,0.6008403361344538,1,11.8
414,3,20.0,9.333333333333334,0.07142857142857142,5,12.666666666666666
415,6,11.666666666666666,8.333333333333334,0.52,4,12.833333333333334
416,3,17.666666666666668,7.0,0.2857142857142857,1,14.666666666666666
417,9,18.666666666666668,9.0,0.24691358024691357,4,14.777777777777779
